Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,484137,-,-,-,39.73,-104.98,-7,1604,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Pressure,Wind Speed,Cloud Type
2019,4,6,21,30,8.8,0,0,0,61.410000000000004,121.79,827,1.9000000000000001,6
2019,4,6,22,0,8.4,0,0,0,61.550000000000004,125.66,827,2,6
2019,4,6,22,30,7.9,0,0,0,63.67,128.91,827,2,6
2019,4,6,23,0,7.5,0,0,0,62.72,131.38,828,2.1,9
2019,4,6,23,30,6.9,0,0,0,65.35,132.95,828,2.1,6
2019,4,7,0,0,6.2,0,0,0,63.95,133.53,828,2.2,6
2019,4,7,0,30,5.7,0,0,0,66.2,133.09,828,2.2,0
2019,4,7,1,0,5.1000000000000005,0,0,0,64.21000000000001,131.64000000000001,829,2.1,0
2019,4,7,1,30,4.6000000000000005,0,0,0,66.49,129.28,829,2,0
2019,4,7,2,0,4,0,0,0,64.59,126.14,829,1.9000000000000001,0
2019,4,7,2,30,3.6,0,0,0,66.43,122.34,829,1.9000000000000001,0
2019,4,7,3,0,3.2,0,0,0,64.12,118.01,829,1.8,0
2019,4,7,3,30,2.9000000000000004,0,0,0,65.5,113.27,829,1.8,0
2019,4,7,4,0,2.6,0,0,0,63.47,108.21000000000001,829,1.8,0
2019,4,7,4,30,2.5,0,0,0,64,102.9,830,1.9000000000000001,0
2019,4,7,5,0,2.4000000000000004,0,0,0,61.92,97.4,830,1.9000000000000001,0
2019,4,7,5,30,3.9000000000000004,1,9,1,55.7,91.77,830,2,7
2019,4,7,6,0,5.4,26,160,37,53.58,85.89,830,2.2,7
2019,4,7,6,30,7.6000000000000005,56,296,106,46.07,80.21000000000001,830,2.2,7
2019,4,7,7,0,9.8,73,550,220,38.04,74.47,831,2.2,0
2019,4,7,7,30,11.8,59,834,361,33.32,68.75,831,1.3,0
2019,4,7,8,0,13.8,62,893,466,25.73,63.1,831,0.5,0
2019,4,7,8,30,15.100000000000001,67,935,568,23.66,57.59,831,0.5,0
2019,4,7,9,0,16.400000000000002,68,967,660,19.82,52.28,831,0.5,0
2019,4,7,9,30,17.3,73,987,742,18.73,47.29,831,0.6000000000000001,0
2019,4,7,10,0,18.2,214,687,719,17.63,42.72,831,0.7000000000000001,3
2019,4,7,10,30,18.900000000000002,164,834,814,16.86,38.76,830,0.8,0
2019,4,7,11,0,19.700000000000003,78,1019,906,16.490000000000002,35.63,830,0.9,0
2019,4,7,11,30,20.200000000000003,78,1020,928,15.99,33.57,830,1,0
2019,4,7,12,0,20.700000000000003,80,1018,936,16.2,32.78,829,1.1,0
2019,4,7,12,30,21,80,1016,929,15.9,33.36,829,1.2000000000000002,0
2019,4,7,13,0,21.200000000000003,81,1008,904,16.57,35.24,829,1.4000000000000001,0
2019,4,7,13,30,21.3,80,996,862,16.47,38.230000000000004,829,1.7000000000000002,0
2019,4,7,14,0,21.3,80,981,808,17.3,42.07,828,2,0
2019,4,7,14,30,21.1,80,959,739,17.52,46.56,828,2.3000000000000003,0
2019,4,7,15,0,20.900000000000002,81,922,655,18.44,51.49,828,2.7,0
2019,4,7,15,30,20.200000000000003,135,684,510,19.25,56.75,828,2.9000000000000004,7
2019,4,7,16,0,19.6,155,446,363,20.82,62.230000000000004,829,3.1,7
2019,4,7,16,30,19.6,102,581,321,20.82,67.86,829,3.1,7
2019,4,7,17,0,17,113,152,156,28.94,73.57000000000001,829,2.7,6
2019,4,7,17,30,15.3,69,65,81,32.28,79.3,830,2.3000000000000003,6
2019,4,7,18,0,13.700000000000001,31,26,33,40.660000000000004,84.99,830,2,9
2019,4,7,18,30,13,3,0,3,42.550000000000004,90.84,830,2.1,9
2019,4,7,19,0,12.4,0,0,0,45.480000000000004,96.47,831,2.2,6
2019,4,7,19,30,12,0,0,0,46.69,101.98,831,2.2,6
2019,4,7,20,0,11.600000000000001,0,0,0,49.2,107.3,832,2.1,6
2019,4,7,20,30,11.3,0,0,0,50.18,112.38,832,2,7
2019,4,7,21,0,11.100000000000001,0,0,0,50.83,117.15,832,1.9000000000000001,7
2019,4,7,21,30,10.5,0,0,0,52.89,121.52,832,1.8,4
2019,4,7,22,0,9.9,0,0,0,53.07,125.37,832,1.7000000000000002,0
2019,4,7,22,30,9.3,0,0,0,55.25,128.59,832,1.8,0
2019,4,7,23,0,8.700000000000001,0,0,0,54.24,131.03,831,1.9000000000000001,0
2019,4,7,23,30,8.3,0,0,0,55.730000000000004,132.59,831,2.1,0
2019,4,8,0,0,8,0,0,0,54.35,133.16,831,2.3000000000000003,0
2019,4,8,0,30,7.800000000000001,0,0,0,55.1,132.71,831,2.6,0
2019,4,8,1,0,7.7,0,0,0,54.1,131.26,831,2.9000000000000004,0
2019,4,8,1,30,7.6000000000000005,0,0,0,54.47,128.91,831,3,0
2019,4,8,2,0,7.4,0,0,0,54.870000000000005,125.78,831,3.1,0
2019,4,8,2,30,7,0,0,0,56.39,121.99000000000001,831,2.9000000000000004,0
2019,4,8,3,0,6.6000000000000005,0,0,0,57.79,117.67,831,2.8000000000000003,0
2019,4,8,3,30,6.300000000000001,0,0,0,58.99,112.95,831,2.7,0
2019,4,8,4,0,5.9,0,0,0,59.81,107.89,831,2.6,0
2019,4,8,4,30,5.7,0,0,0,60.65,102.59,831,2.5,0
2019,4,8,5,0,5.5,0,0,0,60.410000000000004,97.10000000000001,832,2.5,4
2019,4,8,5,30,7,3,22,2,54.480000000000004,91.48,832,2.8000000000000003,4
2019,4,8,6,0,8.6,27,158,39,50.14,85.61,832,3.1,4
2019,4,8,6,30,10.600000000000001,47,544,142,43.86,79.93,832,3.5,0
2019,4,8,7,0,12.700000000000001,57,697,247,36.27,74.18,832,3.9000000000000004,0
2019,4,8,7,30,14.4,73,742,346,32.49,68.45,832,3.8000000000000003,0
2019,4,8,8,0,16.1,84,802,451,25.61,62.800000000000004,832,3.8000000000000003,0
2019,4,8,8,30,17.3,119,744,521,23.73,57.28,832,3.4000000000000004,0
2019,4,8,9,0,18.5,235,463,520,21.01,51.97,832,3,7
2019,4,8,9,30,19.400000000000002,266,476,591,19.85,46.96,831,2.8000000000000003,7
2019,4,8,10,0,20.200000000000003,298,493,662,19.19,42.38,831,2.6,7
2019,4,8,10,30,20.900000000000002,332,486,713,18.38,38.4,831,2.6,7
2019,4,8,11,0,21.6,239,713,821,18.31,35.26,831,2.6,0
2019,4,8,11,30,22.1,154,886,895,17.740000000000002,33.19,830,2.6,0
2019,4,8,12,0,22.5,323,596,826,18.080000000000002,32.410000000000004,830,2.6,7
2019,4,8,12,30,22.8,379,425,735,17.75,33.01,830,2.6,7
2019,4,8,13,0,23,380,396,705,18.25,34.92,830,2.5,7
2019,4,8,13,30,23,314,519,723,18.23,37.93,829,2.6,7
2019,4,8,14,0,22.900000000000002,320,400,618,18.94,41.800000000000004,829,2.8000000000000003,7
2019,4,8,14,30,22.5,331,219,482,19.41,46.31,829,3,6
2019,4,8,15,0,22.1,234,74,280,20.31,51.27,829,3.1,6
2019,4,8,15,30,21.5,148,9,153,21.06,56.550000000000004,829,3.2,6
2019,4,8,16,0,20.900000000000002,119,10,124,22.88,62.04,829,3.2,6
2019,4,8,16,30,20.900000000000002,75,4,77,22.88,67.67,829,3.2,6
2019,4,8,17,0,18.6,78,62,96,30.73,73.38,829,2.4000000000000004,6
2019,4,8,17,30,16.400000000000002,60,73,74,35.33,79.12,830,1.8,6
2019,4,8,18,0,14.200000000000001,27,35,30,45.410000000000004,84.81,830,1.3,6
2019,4,8,18,30,13.4,3,1,3,47.82,90.18,830,1.2000000000000002,6
2019,4,8,19,0,12.600000000000001,0,0,0,50.08,96.28,830,1.1,6
2019,4,8,19,30,12.200000000000001,0,0,0,51.47,101.77,831,1,6
2019,4,8,20,0,11.9,0,0,0,51.77,107.08,831,0.8,9
2019,4,8,20,30,11.8,0,0,0,52.11,112.15,831,0.8,9
2019,4,8,21,0,11.700000000000001,0,0,0,50.18,116.9,831,0.7000000000000001,9
2019,4,8,21,30,11.200000000000001,0,0,0,51.800000000000004,121.24000000000001,830,0.9,6
2019,4,8,22,0,10.700000000000001,0,0,0,52.65,125.07000000000001,830,1,7
2019,4,8,22,30,10.200000000000001,0,0,0,54.43,128.27,830,1.1,7
2019,4,8,23,0,9.600000000000001,0,0,0,55.14,130.69,830,1.2000000000000002,6
2019,4,8,23,30,9.3,0,0,0,56.26,132.23,830,1.3,6
2019,4,9,0,0,8.9,0,0,0,56.230000000000004,132.78,829,1.3,7
2019,4,9,0,30,8.6,0,0,0,57.38,132.33,829,1.4000000000000001,6
2019,4,9,1,0,8.3,0,0,0,56.980000000000004,130.88,829,1.4000000000000001,7
2019,4,9,1,30,8.1,0,0,0,57.69,128.54,828,1.5,7
2019,4,9,2,0,7.9,0,0,0,57.06,125.41,828,1.6,7
2019,4,9,2,30,7.800000000000001,0,0,0,57.38,121.64,827,1.8,7
2019,4,9,3,0,7.7,0,0,0,56.2,117.34,827,1.9000000000000001,7
2019,4,9,3,30,7.6000000000000005,0,0,0,56.58,112.62,827,2,7
2019,4,9,4,0,7.5,0,0,0,55.42,107.58,826,2.2,7
2019,4,9,4,30,7.7,0,0,0,54.67,102.28,826,2.4000000000000004,7
2019,4,9,5,0,7.9,0,0,0,52.97,96.8,825,2.5,7
2019,4,9,5,30,9.5,2,0,2,47.550000000000004,91.18,825,3.1,7
2019,4,9,6,0,11.200000000000001,20,0,20,43.62,85.33,825,3.6,7
2019,4,9,6,30,13.200000000000001,47,0,47,38.26,79.64,825,4.1000000000000005,7
2019,4,9,7,0,15.100000000000001,82,6,84,34.78,73.89,824,4.5,6
2019,4,9,7,30,17,56,0,56,30.82,68.16,824,4.7,6
2019,4,9,8,0,18.900000000000002,53,0,53,26.39,62.51,824,4.9,9
2019,4,9,8,30,19.8,152,7,156,24.93,56.980000000000004,823,4.9,6
2019,4,9,9,0,20.700000000000003,246,35,268,21.94,51.65,823,4.9,6
2019,4,9,9,30,21.200000000000003,331,110,407,21.25,46.63,822,4.7,6
2019,4,9,10,0,21.8,369,133,468,19.29,42.03,822,4.5,6
2019,4,9,10,30,22.400000000000002,396,222,571,18.6,38.050000000000004,822,4.3,6
2019,4,9,11,0,23,383,369,686,16.88,34.89,821,4.2,7
2019,4,9,11,30,23.5,409,336,691,16.36,32.81,820,4.1000000000000005,7
2019,4,9,12,0,23.900000000000002,317,435,686,15.620000000000001,32.03,820,3.9000000000000004,7
2019,4,9,12,30,23.900000000000002,368,413,716,15.6,32.65,819,3.8000000000000003,7
2019,4,9,13,0,24,397,351,686,15.73,34.59,819,3.8000000000000003,7
2019,4,9,13,30,23.8,365,387,671,15.92,37.63,819,3.7,7
2019,4,9,14,0,23.6,296,500,670,16.69,41.54,818,3.6,7
2019,4,9,14,30,23.3,134,845,720,16.990000000000002,46.07,818,3.5,0
2019,4,9,15,0,23.1,237,432,509,18,51.050000000000004,818,3.5,7
2019,4,9,15,30,22.6,220,84,267,18.55,56.34,818,3.3000000000000003,6
2019,4,9,16,0,22.1,129,6,132,20.72,61.84,817,3.2,6
2019,4,9,16,30,22.1,129,28,140,20.72,67.48,817,3.2,6
2019,4,9,17,0,19.400000000000002,112,139,152,31.28,73.2,818,2.1,6
2019,4,9,17,30,16.900000000000002,72,168,104,36.58,78.94,818,1.7000000000000002,6
2019,4,9,18,0,14.4,34,96,43,42.03,84.63,818,1.4000000000000001,7
2019,4,9,18,30,13.600000000000001,4,6,4,44.26,90.02,818,1.4000000000000001,7
2019,4,9,19,0,12.700000000000001,0,0,0,44.51,96.08,818,1.4000000000000001,7
2019,4,9,19,30,12.200000000000001,0,0,0,45.93,101.56,817,1.4000000000000001,7
2019,4,9,20,0,11.700000000000001,0,0,0,45.660000000000004,106.86,817,1.5,7
2019,4,9,20,30,11.5,0,0,0,46.27,111.91,817,1.7000000000000002,0
2019,4,9,21,0,11.200000000000001,0,0,0,45.230000000000004,116.65,816,1.8,0
2019,4,9,21,30,10.9,0,0,0,46.14,120.97,816,2.2,7
2019,4,9,22,0,10.700000000000001,0,0,0,45.67,124.78,815,2.6,7
2019,4,9,22,30,10.4,0,0,0,46.59,127.95,815,2.8000000000000003,7
2019,4,9,23,0,10.200000000000001,0,0,0,47.78,130.35,815,3.1,7
2019,4,9,23,30,9.8,0,0,0,49.01,131.87,814,3,7
2019,4,10,0,0,9.5,0,0,0,51.15,132.41,814,2.9000000000000004,0
2019,4,10,0,30,9,0,0,0,52.83,131.95,813,2.7,0
2019,4,10,1,0,8.6,0,0,0,54.46,130.51,813,2.6,0
2019,4,10,1,30,8.3,0,0,0,55.51,128.17000000000002,812,2.6,0
2019,4,10,2,0,8.1,0,0,0,56.84,125.05,812,2.7,0
2019,4,10,2,30,7.800000000000001,0,0,0,58.01,121.29,812,2.6,7
2019,4,10,3,0,7.6000000000000005,0,0,0,60.7,117,812,2.6,7
2019,4,10,3,30,7.1000000000000005,0,0,0,62.81,112.3,812,2.4000000000000004,4
2019,4,10,4,0,6.5,0,0,0,67.2,107.26,812,2.3000000000000003,4
2019,4,10,4,30,6,0,0,0,69.55,101.98,812,1.9000000000000001,4
2019,4,10,5,0,5.4,0,0,0,74.4,96.5,813,1.5,4
2019,4,10,5,30,6,1,0,1,71.29,90.89,812,2,4
2019,4,10,6,0,6.7,5,0,5,72.12,85.05,812,2.5,7
2019,4,10,6,30,6.7,7,0,7,72.12,79.36,812,2.9000000000000004,8
2019,4,10,7,0,6.800000000000001,15,0,15,73.76,73.61,812,3.3000000000000003,8
2019,4,10,7,30,7.300000000000001,52,26,62,71.28,67.87,812,3.2,7
2019,4,10,8,0,7.800000000000001,40,6,43,65.31,62.21,811,3.2,8
2019,4,10,8,30,8.700000000000001,40,0,40,61.45,56.68,811,3.3000000000000003,4
2019,4,10,9,0,9.700000000000001,56,0,56,52.71,51.34,811,3.3000000000000003,4
2019,4,10,9,30,10.3,63,0,63,50.64,46.300000000000004,811,3.3000000000000003,4
2019,4,10,10,0,10.8,66,0,66,45.85,41.69,810,3.3000000000000003,4
2019,4,10,10,30,10.9,72,0,72,45.550000000000004,37.69,810,3,8
2019,4,10,11,0,11,69,0,69,43.14,34.52,810,2.6,8
2019,4,10,11,30,10.600000000000001,70,0,70,44.300000000000004,32.43,810,2.8000000000000003,8
2019,4,10,12,0,10.200000000000001,85,1,86,44.92,31.66,810,3,4
2019,4,10,12,30,9.1,96,2,98,48.42,32.3,811,4.3,7
2019,4,10,13,0,8,73,0,73,52.92,34.26,811,5.7,6
2019,4,10,13,30,6.7,68,0,68,57.9,37.34,812,6.4,6
2019,4,10,14,0,5.300000000000001,77,0,77,60.410000000000004,41.27,812,7.2,6
2019,4,10,14,30,4.3,98,2,99,64.85,45.83,813,7.2,7
2019,4,10,15,0,3.3000000000000003,115,2,116,61.49,50.83,813,7.2,7
2019,4,10,15,30,2.3000000000000003,67,0,67,66.08,56.14,814,7,7
2019,4,10,16,0,1.3,64,0,64,63.1,61.65,814,6.9,7
2019,4,10,16,30,1.3,94,6,96,63.1,67.3,814,6.9,7
2019,4,10,17,0,-1,104,119,139,66.57000000000001,73.02,815,7,7
2019,4,10,17,30,-2.1,70,133,96,72.26,78.75,816,6.9,7
2019,4,10,18,0,-3.3000000000000003,33,85,41,69.51,84.45,816,6.800000000000001,6
2019,4,10,18,30,-3.9000000000000004,5,12,5,72.79,89.83,817,6.7,6
2019,4,10,19,0,-4.5,0,0,0,69.5,95.88,817,6.6000000000000005,6
2019,4,10,19,30,-4.7,0,0,0,70.56,101.36,817,6.5,6
2019,4,10,20,0,-4.9,0,0,0,68.43,106.64,818,6.5,6
2019,4,10,20,30,-5,0,0,0,68.95,111.68,818,6.4,6
2019,4,10,21,0,-5.1000000000000005,0,0,0,67.49,116.39,818,6.300000000000001,7
2019,4,10,21,30,-5.300000000000001,0,0,0,68.53,120.7,818,6.2,7
2019,4,10,22,0,-5.4,0,0,0,66.78,124.48,818,6,6
2019,4,10,22,30,-5.4,0,0,0,66.78,127.63000000000001,818,5.9,6
2019,4,10,23,0,-5.5,0,0,0,65.72,130.01,818,5.7,6
2019,4,10,23,30,-5.5,0,0,0,65.72,131.51,818,5.5,6
2019,4,11,0,0,-5.5,0,0,0,64.7,132.04,817,5.4,7
2019,4,11,0,30,-5.5,0,0,0,64.7,131.57,817,5.2,7
2019,4,11,1,0,-5.5,0,0,0,64.11,130.13,817,5,7
2019,4,11,1,30,-5.4,0,0,0,63.63,127.8,817,4.7,7
2019,4,11,2,0,-5.4,0,0,0,63.22,124.7,817,4.4,7
2019,4,11,2,30,-5.4,0,0,0,63.22,120.94,817,4.1000000000000005,7
2019,4,11,3,0,-5.300000000000001,0,0,0,61.86,116.67,816,3.8000000000000003,7
2019,4,11,3,30,-5.300000000000001,0,0,0,61.86,111.97,816,3.6,7
2019,4,11,4,0,-5.300000000000001,0,0,0,60.27,106.95,816,3.4000000000000004,7
2019,4,11,4,30,-5.2,0,0,0,59.89,101.68,817,3.2,7
2019,4,11,5,0,-5.2,0,0,0,59.02,96.21000000000001,817,3,7
2019,4,11,5,30,-4.5,3,0,3,55.980000000000004,90.11,817,3.2,7
2019,4,11,6,0,-3.9000000000000004,31,29,34,55.72,84.76,817,3.3000000000000003,4
2019,4,11,6,30,-2.7,63,53,73,50.95,79.07000000000001,817,3.9000000000000004,4
2019,4,11,7,0,-1.6,100,29,108,49.1,73.32000000000001,817,4.5,7
2019,4,11,7,30,-0.5,156,105,196,45.31,67.59,817,4.9,7
2019,4,11,8,0,0.6000000000000001,210,176,293,43.67,61.92,816,5.300000000000001,7
2019,4,11,8,30,1.5,232,356,429,40.94,56.38,816,5.4,7
2019,4,11,9,0,2.4000000000000004,235,492,544,40.57,51.03,816,5.6000000000000005,7
2019,4,11,9,30,3.1,253,555,639,38.61,45.980000000000004,816,5.7,7
2019,4,11,10,0,3.8000000000000003,278,581,714,37.62,41.36,816,5.7,7
2019,4,11,10,30,4.3,273,647,787,36.32,37.34,816,5.6000000000000005,7
2019,4,11,11,0,4.800000000000001,224,773,864,35.480000000000004,34.15,815,5.6000000000000005,7
2019,4,11,11,30,5.1000000000000005,237,768,888,34.75,32.06,815,5.4,7
2019,4,11,12,0,5.300000000000001,210,824,914,34.65,31.29,815,5.2,4
2019,4,11,12,30,5.5,240,764,888,34.17,31.95,815,5.1000000000000005,4
2019,4,11,13,0,5.6000000000000005,272,663,822,34.38,33.94,815,4.9,4
2019,4,11,13,30,5.5,266,651,786,34.62,37.050000000000004,815,4.800000000000001,4
2019,4,11,14,0,5.4,203,740,761,35.410000000000004,41.01,815,4.6000000000000005,4
2019,4,11,14,30,5.2,171,767,708,35.910000000000004,45.59,815,4.4,4
2019,4,11,15,0,5,137,831,664,36.94,50.61,816,4.2,0
2019,4,11,15,30,4.7,144,703,538,37.72,55.93,816,3.9000000000000004,4
2019,4,11,16,0,4.3,184,146,254,39.32,61.46,816,3.7,4
2019,4,11,16,30,4.3,128,294,242,39.32,67.11,816,3.7,4
2019,4,11,17,0,3,74,535,232,44.02,72.84,817,2.8000000000000003,4
2019,4,11,17,30,2,56,552,165,47.26,78.58,817,2.3000000000000003,4
2019,4,11,18,0,1,35,350,70,54.39,84.27,818,1.8,4
2019,4,11,18,30,0.30000000000000004,8,62,8,57.21,89.67,818,1.6,4
2019,4,11,19,0,-0.5,0,0,0,57.910000000000004,95.69,818,1.5,0
2019,4,11,19,30,-1,0,0,0,60.14,101.15,819,1.2000000000000002,0
2019,4,11,20,0,-1.5,0,0,0,60.57,106.42,819,1,8
2019,4,11,20,30,-2,0,0,0,62.83,111.45,819,0.8,0
2019,4,11,21,0,-2.4000000000000004,0,0,0,63.63,116.14,819,0.6000000000000001,0
2019,4,11,21,30,-2.8000000000000003,0,0,0,65.55,120.43,819,0.6000000000000001,0
2019,4,11,22,0,-3.2,0,0,0,65.58,124.19,819,0.6000000000000001,0
2019,4,11,22,30,-3.4000000000000004,0,0,0,66.57000000000001,127.31,819,0.6000000000000001,0
2019,4,11,23,0,-3.6,0,0,0,66.31,129.68,818,0.6000000000000001,0
2019,4,11,23,30,-3.7,0,0,0,66.8,131.16,818,0.6000000000000001,4
2019,4,12,0,0,-3.9000000000000004,0,0,0,66.92,131.68,818,0.6000000000000001,4
2019,4,12,0,30,-4.1000000000000005,0,0,0,67.93,131.2,818,0.5,4
2019,4,12,1,0,-4.2,0,0,0,67.48,129.76,818,0.5,4
2019,4,12,1,30,-4.4,0,0,0,68.5,127.44,818,0.5,4
2019,4,12,2,0,-4.5,0,0,0,68.21000000000001,124.34,818,0.5,4
2019,4,12,2,30,-4.7,0,0,0,69.25,120.60000000000001,818,0.5,4
2019,4,12,3,0,-4.9,0,0,0,69.53,116.34,818,0.5,4
2019,4,12,3,30,-5.1000000000000005,0,0,0,70.59,111.65,818,0.5,4
2019,4,12,4,0,-5.300000000000001,0,0,0,70.87,106.64,819,0.5,7
2019,4,12,4,30,-5.2,0,0,0,70.34,101.38,819,0.5,7
2019,4,12,5,0,-5.1000000000000005,0,0,0,69.32000000000001,95.92,819,0.5,7
2019,4,12,5,30,-4,5,13,5,63.81,89.86,819,0.6000000000000001,7
2019,4,12,6,0,-3,34,222,55,60.59,84.49,820,0.6000000000000001,4
2019,4,12,6,30,-1.6,57,412,137,54.64,78.79,820,0.8,4
2019,4,12,7,0,-0.1,105,255,179,51.56,73.04,820,1.1,4
2019,4,12,7,30,0.9,160,229,248,47.97,67.31,820,1.3,4
2019,4,12,8,0,1.9000000000000001,190,337,350,45.4,61.63,820,1.5,4
2019,4,12,8,30,2.8000000000000003,237,326,419,42.59,56.08,820,1.6,4
2019,4,12,9,0,3.6,274,338,488,40.93,50.730000000000004,820,1.7000000000000002,4
2019,4,12,9,30,4.4,344,202,485,38.7,45.660000000000004,820,1.6,4
2019,4,12,10,0,5.1000000000000005,363,171,492,37.02,41.02,820,1.6,4
2019,4,12,10,30,5.6000000000000005,368,306,612,35.76,36.99,820,1.6,4
2019,4,12,11,0,6,272,675,833,34.75,33.79,820,1.5,7
2019,4,12,11,30,6.300000000000001,347,511,782,34.04,31.69,820,1.4000000000000001,4
2019,4,12,12,0,6.6000000000000005,306,517,749,33.58,30.93,820,1.4000000000000001,7
2019,4,12,12,30,6.800000000000001,180,899,946,33.13,31.6,820,1.4000000000000001,7
2019,4,12,13,0,7,176,895,921,33.01,33.62,820,1.4000000000000001,7
2019,4,12,13,30,7.1000000000000005,158,924,898,32.79,36.76,820,1.5,7
2019,4,12,14,0,7.2,145,913,837,32.95,40.75,820,1.5,7
2019,4,12,14,30,7,137,897,767,33.4,45.36,820,1.5,0
2019,4,12,15,0,6.9,131,884,694,34.03,50.4,820,1.5,0
2019,4,12,15,30,6.6000000000000005,109,838,581,34.78,55.730000000000004,821,1.5,3
2019,4,12,16,0,6.300000000000001,108,743,465,36.07,61.27,821,1.5,3
2019,4,12,16,30,6.300000000000001,106,600,341,36.07,66.93,821,1.5,4
2019,4,12,17,0,5.2,95,466,234,41.53,72.66,821,1.7000000000000002,4
2019,4,12,17,30,4.1000000000000005,73,214,116,44.89,78.4,822,1.4000000000000001,4
2019,4,12,18,0,3,37,143,52,56.480000000000004,84.09,822,1.2000000000000002,4
2019,4,12,18,30,2.5,6,4,6,58.58,89.51,823,1.3,4
2019,4,12,19,0,1.9000000000000001,0,0,0,59.65,95.49,823,1.4000000000000001,4
2019,4,12,19,30,1.6,0,0,0,60.94,100.95,823,1.4000000000000001,4
2019,4,12,20,0,1.3,0,0,0,61.65,106.21000000000001,824,1.4000000000000001,4
2019,4,12,20,30,0.8,0,0,0,63.910000000000004,111.21000000000001,824,1.3,4
2019,4,12,21,0,0.4,0,0,0,65.73,115.89,824,1.2000000000000002,4
2019,4,12,21,30,0.1,0,0,0,67.17,120.15,824,1.1,4
2019,4,12,22,0,-0.30000000000000004,0,0,0,68.9,123.9,824,1,4
2019,4,12,22,30,-0.6000000000000001,0,0,0,70.42,127,824,1,7
2019,4,12,23,0,-0.9,0,0,0,71.65,129.34,824,0.9,7
2019,4,12,23,30,-1.2000000000000002,0,0,0,73.24,130.81,824,0.8,7
2019,4,13,0,0,-1.5,0,0,0,74.56,131.31,824,0.6000000000000001,7
2019,4,13,0,30,-1.9000000000000001,0,0,0,76.78,130.83,824,0.6000000000000001,7
2019,4,13,1,0,-2.3000000000000003,0,0,0,78.81,129.39000000000001,824,0.5,7
2019,4,13,1,30,-2.5,0,0,0,79.98,127.07000000000001,824,0.5,4
2019,4,13,2,0,-2.8000000000000003,0,0,0,81.13,123.99000000000001,824,0.5,4
2019,4,13,2,30,-2.9000000000000004,0,0,0,81.74,120.26,824,0.5,4
2019,4,13,3,0,-3.1,0,0,0,81.83,116.01,824,0.5,4
2019,4,13,3,30,-3.1,0,0,0,81.83,111.34,824,0.5,4
2019,4,13,4,0,-3.2,0,0,0,81.49,106.34,824,0.6000000000000001,4
2019,4,13,4,30,-3.2,0,0,0,81.49,101.08,824,0.6000000000000001,4
2019,4,13,5,0,-3.1,0,0,0,79.74,95.63,824,0.6000000000000001,8
2019,4,13,5,30,-2.3000000000000003,4,0,4,75.15,89.62,824,0.7000000000000001,4
2019,4,13,6,0,-1.5,28,28,31,72.31,84.21000000000001,825,0.8,4
2019,4,13,6,30,0,66,16,69,64.82000000000001,78.52,825,0.8,4
2019,4,13,7,0,1.4000000000000001,96,20,102,61.17,72.77,825,0.8,4
2019,4,13,7,30,2.5,114,15,120,56.49,67.03,824,1.1,4
2019,4,13,8,0,3.7,130,7,133,52.47,61.35,824,1.5,4
2019,4,13,8,30,4.6000000000000005,138,4,140,49.26,55.79,824,1.7000000000000002,4
2019,4,13,9,0,5.5,149,12,157,45.49,50.43,824,1.9000000000000001,4
2019,4,13,9,30,6.1000000000000005,262,413,552,43.7,45.35,825,1.9000000000000001,4
2019,4,13,10,0,6.7,273,573,707,41.02,40.69,825,2,4
2019,4,13,10,30,7,324,503,728,40.18,36.64,825,2.1,4
2019,4,13,11,0,7.2,341,533,786,40.03,33.42,825,2.1,4
2019,4,13,11,30,7.300000000000001,338,572,827,39.75,31.32,825,2.1,4
2019,4,13,12,0,7.300000000000001,355,496,782,40.63,30.560000000000002,825,2,7
2019,4,13,12,30,7.2,306,648,860,40.910000000000004,31.26,825,1.9000000000000001,3
2019,4,13,13,0,7,264,684,836,42.17,33.3,825,1.7000000000000002,3
2019,4,13,13,30,7,313,531,740,42.17,36.480000000000004,825,1.6,3
2019,4,13,14,0,7,286,532,691,42.56,40.5,825,1.5,3
2019,4,13,14,30,7,262,514,625,42.56,45.13,825,1.6,3
2019,4,13,15,0,6.9,207,605,594,42.78,50.18,825,1.6,3
