timestamp,power,temperature,total_irradiance,wind_speed,direct_irradiance,diffuse_irradiance,relative_humidity,pressure,cloud_type,solar_elevation,dni_ratio,dew_point,air_mass,clearness_index,cell_temperature,hour,day_of_week,month,day_of_year
2019-06-25 01:00:00,0.0,11.9,0,1.6,0,0,59.13,829,0,-25.480000000000004,0.0,3.726000000000001,57.2986884985499,-0.0,11.9,1,1,6,176
2019-06-25 01:30:00,0.0,11.6,0,1.5,0,0,60.31,829,0,-23.67,0.0,3.662,57.2986884985499,-0.0,11.6,1,1,6,176
2019-06-25 02:00:00,0.0,11.3,0,1.5,0,0,58.52,829,0,-21.200000000000003,0.0,3.0040000000000013,57.2986884985499,-0.0,11.3,2,1,6,176
2019-06-25 02:30:00,0.0,11.2,0,1.5,0,0,58.91,829,0,-18.129999999999995,0.0,2.9819999999999993,57.2986884985499,-0.0,11.2,2,1,6,176
2019-06-25 03:00:00,0.0,11.1,0,1.4,0,0,56.19,829,0,-14.540000000000006,0.0,2.337999999999999,57.2986884985499,-0.0,11.1,3,1,6,176
2019-06-25 03:30:00,0.0,11.2,0,1.4,0,0,55.82,829,0,-10.510000000000005,0.0,2.363999999999999,57.2986884985499,-0.0,11.2,3,1,6,176
2019-06-25 04:00:00,0.0,11.3,0,1.4,0,0,53.33,829,7,-6.099999999999994,0.0,1.966000000000001,57.2986884985499,-0.0,11.3,4,1,6,176
2019-06-25 04:30:00,0.0,12.7,4,1.4,3,1,48.64,829,7,-1.3700000000000045,0.7499998125000469,2.427999999999999,57.2986884985499,0.0,12.825,4,1,6,176
2019-06-25 05:00:00,3732.9552,14.1,216,1.5,192,24,51.16,829,0,3.789999999999992,0.8888888847736626,4.331999999999999,15.128650217888005,1.0,20.85,5,1,6,176
2019-06-25 05:30:00,3856.6518750000005,15.9,225,1.8,174,51,45.58,829,7,8.920000000000002,0.7733333298962963,5.016,6.449314454196754,1.0,22.93125,5,1,6,176
2019-06-25 06:00:00,4241.2875,17.7,250,2.1,157,93,40.66,830,7,14.269999999999996,0.6279999974880001,5.831999999999999,4.056933323711467,0.7419409860408646,25.5125,6,1,6,176
2019-06-25 06:30:00,4946.4198750000005,19.200000000000003,295,1.6,159,136,37.02,830,7,19.78,0.5389830490203964,6.604000000000003,2.9550000453732164,0.6376920347481484,28.418750000000003,6,1,6,176
2019-06-25 07:00:00,6854.092300000001,20.8,418,1.0,243,175,31.23,830,7,25.409999999999997,0.5813397115278954,7.046000000000001,2.3304982663893767,0.7126176105998576,33.8625,7,1,6,176
2019-06-25 07:30:00,8518.102875,22.5,531,1.0,325,206,28.15,830,7,31.11,0.6120527295441568,8.13,1.9354235564357307,0.7517994930594898,39.09375,7,1,6,176
2019-06-25 08:00:00,12045.456675000001,24.3,783,1.0,628,155,22.5,830,7,36.86,0.8020434217087568,8.8,1.667050661112493,0.9548651543959571,48.76875,8,1,6,176
2019-06-25 08:30:00,10370.932875000002,25.5,667,1.1,386,281,20.95,830,7,42.62,0.578710643810029,9.690000000000001,1.4768150199501389,0.7205820170026161,46.34375,8,1,6,176
2019-06-25 09:00:00,11741.0755,26.700000000000003,770,1.2000000000000002,488,282,19.57,829,7,48.35,0.6337662329431607,10.614,1.3382967710833085,0.7538321234274297,50.7625,9,1,6,176
2019-06-25 09:30:00,10693.426275000002,27.6,697,1.3,321,376,18.57,829,7,53.99,0.4605451930264775,11.314,1.2362247565407303,0.6303208884635485,49.38125,9,1,6,176
2019-06-25 10:00:00,10925.914875,28.5,717,1.4,304,413,17.95,829,7,59.43,0.4239888418075469,12.09,1.1614287975352844,0.6091766255488541,50.90625,10,1,6,176
2019-06-25 10:30:00,12295.768075,29.1,821,1.5,432,389,17.34,829,7,64.53,0.5261875754857642,12.568000000000001,1.107652066688002,0.6652394630680291,54.75625,10,1,6,176
2019-06-25 11:00:00,12708.313875000002,29.700000000000003,855,1.5,393,462,17.0,828,7,68.98,0.45964912226941623,13.100000000000001,1.071288604959491,0.6700451766807264,56.41875,11,1,6,176
2019-06-25 11:30:00,11393.890875000001,30.0,757,1.6,291,466,16.71,828,7,72.25999999999999,0.38441215272864976,13.342000000000002,1.0499249894794433,0.5814142036762964,53.65625,11,1,6,176
2019-06-25 12:00:00,6390.484875,30.3,405,1.7000000000000002,42,363,16.56,828,6,73.65,0.10370370344764518,13.612000000000002,1.042144317631763,0.30875526577841733,42.95625,12,1,6,176
2019-06-25 12:30:00,5525.150875,30.0,347,1.9,40,307,16.85,828,6,72.67,0.11527377488393725,13.369999999999997,1.0475537402608062,0.2659115929714287,40.84375,12,1,6,176
2019-06-25 13:00:00,6329.4400000000005,29.8,400,2.1,52,348,17.22,828,6,69.65,0.129999999675,13.244,1.06656903258692,0.31209042626327865,42.3,13,1,6,176
2019-06-25 13:30:00,5314.9548,29.200000000000003,332,2.3000000000000003,47,285,17.830000000000002,828,6,65.36,0.14156626463383656,12.766000000000002,1.1001762531363406,0.2671971585569137,39.575,13,1,6,176
2019-06-25 14:00:00,11016.890800000001,28.6,724,2.4000000000000004,312,412,18.81,828,7,60.35,0.4309392259241171,12.362000000000002,1.1506638342829416,0.6094225422967149,51.225,14,1,6,176
2019-06-25 14:30:00,10678.806700000001,28.200000000000003,698,2.3000000000000003,335,363,19.25,828,7,54.949999999999996,0.4799426927221451,12.050000000000004,1.2215214600165045,0.6237176139938811,50.0125,14,1,6,176
2019-06-25 15:00:00,6202.218800000001,27.8,388,2.1,77,311,20.19,828,6,49.34,0.1984536077359443,11.838000000000001,1.3182361859993967,0.3741592097107064,39.925,15,1,6,176
2019-06-25 15:30:00,7567.493474999999,27.700000000000003,479,2.0,181,298,20.3,828,6,43.63,0.3778705628854477,11.760000000000002,1.449278251031254,0.507830491227493,42.66875,15,1,6,176
2019-06-25 16:00:00,8537.465875,27.6,545,1.9,281,264,20.28,828,7,37.87,0.5155963293291811,11.656000000000002,1.6290042182335223,0.6494566919380409,44.63125,16,1,6,176
2019-06-25 16:30:00,8333.952075000001,27.6,531,1.9,318,213,20.28,828,7,32.11,0.5988700553693596,11.656000000000002,1.881303228543862,0.7307768931835975,44.19375,16,1,6,176
2019-06-25 17:00:00,11849.834700000001,26.700000000000003,778,2.3000000000000003,690,88,22.36,828,7,26.39,0.886889459014281,11.172000000000002,2.2498258797999466,1.0,51.0125,17,1,6,176
2019-06-25 17:30:00,12011.1936,25.200000000000003,784,2.2,723,61,24.43,828,0,20.75,0.9221938763747527,10.086000000000004,2.822538231990072,1.0,49.7,17,1,6,176
2019-06-25 18:00:00,11272.136875000002,23.700000000000003,725,2.0,676,49,32.09,828,0,15.219999999999999,0.9324137918173603,10.118000000000004,3.809146276491702,1.0,46.35625,18,1,6,176
2019-06-25 18:30:00,9492.168875000001,21.8,595,2.1,556,39,35.99,828,0,9.829999999999998,0.9344537799420944,8.998000000000003,5.857358072072096,1.0,40.39375,18,1,6,176
2019-06-25 19:00:00,6428.993275000001,19.8,389,2.2,363,26,38.24,828,0,4.6499999999999915,0.9331619513286326,7.448,12.335209716583341,1.0,31.95625,19,1,6,176
2019-06-25 19:30:00,0.0,19.1,64,2.2,58,6,39.94,828,0,-0.07000000000000739,0.906249985839844,7.088000000000001,57.2986884985499,0.0,21.1,19,1,6,176
2019-06-25 20:00:00,0.0,18.3,0,2.2,0,0,39.93,829,7,-5.299999999999997,0.0,6.286000000000001,57.2986884985499,-0.0,18.3,20,1,6,176
2019-06-25 20:30:00,0.0,17.8,0,2.1,0,0,41.2,829,7,-9.780000000000001,0.0,6.040000000000001,57.2986884985499,-0.0,17.8,20,1,6,176
2019-06-25 21:00:00,0.0,17.2,0,1.9,0,0,42.7,829,0,-13.879999999999995,0.0,5.74,57.2986884985499,-0.0,17.2,21,1,6,176
2019-06-25 21:30:00,0.0,16.900000000000002,0,1.9,0,0,43.51,829,0,-17.560000000000002,0.0,5.602000000000002,57.2986884985499,-0.0,16.900000000000002,21,1,6,176
2019-06-25 22:00:00,0.0,16.6,0,1.8,0,0,44.42,830,0,-20.730000000000004,0.0,5.484000000000002,57.2986884985499,-0.0,16.6,22,1,6,176
2019-06-25 22:30:00,0.0,16.2,0,1.7000000000000002,0,0,45.56,830,0,-23.310000000000002,0.0,5.311999999999999,57.2986884985499,-0.0,16.2,22,1,6,176
2019-06-25 23:00:00,0.0,15.8,0,1.6,0,0,46.18,830,0,-25.239999999999995,0.0,5.036000000000001,57.2986884985499,-0.0,15.8,23,1,6,176
2019-06-25 23:30:00,0.0,15.4,0,1.6,0,0,47.38,830,0,-26.459999999999994,0.0,4.876000000000001,57.2986884985499,-0.0,15.4,23,1,6,176
2019-06-26 00:00:00,0.0,15.1,0,1.5,0,0,46.96,830,0,-26.92,0.0,4.491999999999999,57.2986884985499,-0.0,15.1,0,2,6,177
2019-06-26 00:30:00,0.0,14.8,0,1.5,0,0,47.870000000000005,830,0,-26.599999999999994,0.0,4.374000000000002,57.2986884985499,-0.0,14.8,0,2,6,177
2019-06-26 01:00:00,0.0,14.6,0,1.4,0,0,46.72,830,0,-25.519999999999996,0.0,3.943999999999999,57.2986884985499,-0.0,14.6,1,2,6,177
2019-06-26 01:30:00,0.0,14.5,0,1.4,0,0,47.02,830,0,-23.72,0.0,3.904,57.2986884985499,-0.0,14.5,1,2,6,177
2019-06-26 02:00:00,0.0,14.5,0,1.3,0,0,45.42,830,0,-21.25,0.0,3.5839999999999996,57.2986884985499,-0.0,14.5,2,2,6,177
2019-06-26 02:30:00,0.0,14.3,0,1.3,0,0,46.01,830,0,-18.180000000000007,0.0,3.5020000000000007,57.2986884985499,-0.0,14.3,2,2,6,177
2019-06-26 03:00:00,0.0,14.2,0,1.3,0,0,45.38,830,0,-14.590000000000003,0.0,3.276,57.2986884985499,-0.0,14.2,3,2,6,177
2019-06-26 03:30:00,0.0,13.8,0,1.3,0,0,46.57,830,0,-10.560000000000002,0.0,3.1140000000000008,57.2986884985499,-0.0,13.8,3,2,6,177
2019-06-26 04:00:00,0.0,13.4,0,1.3,0,0,47.51,830,0,-6.150000000000006,0.0,2.9019999999999992,57.2986884985499,-0.0,13.4,4,2,6,177
2019-06-26 04:30:00,0.0,14.4,4,1.3,3,1,44.53,830,7,-1.4200000000000017,0.7499998125000469,3.306000000000001,57.2986884985499,0.0,14.525,4,2,6,177
2019-06-26 05:00:00,1812.9072000000003,15.4,104,1.2000000000000002,81,23,48.48,830,7,3.739999999999995,0.7788461463572486,5.096,15.330611772042047,1.0,18.65,5,2,6,177
2019-06-26 05:30:00,3726.8160750000006,17.900000000000002,219,1.6,166,53,41.38,830,7,8.86,0.7579908641187632,6.176000000000002,6.492637047105196,1.0,24.743750000000002,5,2,6,177
2019-06-26 06:00:00,4130.3523000000005,20.4,246,2.0,169,77,35.39,830,7,14.219999999999999,0.6869918671260493,7.477999999999998,4.070902564883363,0.7325837805259914,28.0875,6,2,6,177
2019-06-26 06:30:00,3467.3586750000004,22.200000000000003,207,2.2,90,117,31.7,830,6,19.730000000000004,0.43478260659525314,8.540000000000003,2.9621891512406853,0.4485538792817267,28.668750000000003,6,2,6,177
2019-06-26 07:00:00,7034.7292,24.1,436,2.3000000000000003,265,171,24.27,830,7,25.349999999999994,0.6077981637435822,8.954,2.3356482488507324,0.7449470627351756,37.725,7,2,6,177
2019-06-26 07:30:00,6007.167600000001,25.9,372,2.5,148,224,21.81,830,6,31.049999999999997,0.3978494612961036,10.261999999999999,1.9387889496881,0.5276002108713005,37.525,7,2,6,177
2019-06-26 08:00:00,6510.1296,27.6,408,2.8000000000000003,137,271,16.85,830,6,36.8,0.33578431290248945,10.969999999999999,1.669383313909596,0.49825046908803516,40.35,8,2,6,177
2019-06-26 08:30:00,9204.902875000002,28.9,595,2.8000000000000003,300,295,15.61,829,7,42.57,0.5042016798248711,12.021999999999998,1.4782174516842594,0.643408473153648,47.49375,8,2,6,177
2019-06-26 09:00:00,12840.985275000003,30.1,867,2.9000000000000004,644,223,13.48,829,7,48.29,0.7427912332839778,12.796000000000003,1.3395451321849858,0.8495871459153784,57.19375,9,2,6,177
2019-06-26 09:30:00,11805.457475000003,30.8,791,2.8000000000000003,447,344,12.95,829,7,53.93,0.5651074581983471,13.39,1.237167058454713,0.7158735496357151,55.51875,9,2,6,177
2019-06-26 10:00:00,11324.861100000002,31.6,758,2.7,359,399,12.58,829,7,59.370000000000005,0.47361477510077205,14.116,1.1621483059208526,0.644409959867671,55.2875,10,2,6,177
2019-06-26 10:30:00,11064.11,32.0,740,2.7,300,440,12.3,829,7,64.47,0.40540540485756027,14.46,1.1082054634292868,0.5999063952252032,55.125,10,2,6,177
2019-06-26 11:00:00,10972.171875000002,32.5,735,2.6,264,471,12.27,829,6,68.92,0.3591836729807025,14.954,1.0717204538326242,0.5762359421722127,55.46875,11,2,6,177
2019-06-26 11:30:00,11296.899075000001,32.4,759,2.7,271,488,12.32,828,6,72.22,0.3570487478826762,14.863999999999997,1.050159787429226,0.583080671577509,56.11875,11,2,6,177
2019-06-26 12:00:00,11017.269900000001,32.4,738,2.9000000000000004,256,482,12.74,828,7,73.62,0.34688346836465656,14.947999999999997,1.0423045659053427,0.5627072194964379,55.4625,12,2,6,177
2019-06-26 12:30:00,13149.875275000002,31.8,899,3.1,481,418,13.18,828,7,72.65,0.5350389315516808,14.436000000000003,1.0476679186312745,0.6889930198446816,59.89375,12,2,6,177
2019-06-26 13:00:00,13440.857475,31.200000000000003,919,3.4000000000000004,595,324,13.95,828,7,69.65,0.647442871983196,13.990000000000002,1.06656903258692,0.7170277543398828,59.91875,13,2,6,177
2019-06-26 13:30:00,7724.709475000001,30.9,497,3.2,95,402,14.19,828,6,65.37,0.19114688090312498,13.738,1.1000882024994596,0.3999589145590646,46.43125,13,2,6,177
2019-06-26 14:00:00,5558.7875,30.5,350,3.1,96,254,14.84,829,7,60.370000000000005,0.27428571350204084,13.468,1.1504353127373441,0.2945518354932023,41.4375,14,2,6,177
2019-06-26 14:30:00,10901.153100000001,30.4,722,2.8000000000000003,349,373,14.92,829,7,54.97,0.48337950071554087,13.384,1.221222490270263,0.6450055868232879,52.9625,14,2,6,177
2019-06-26 15:00:00,10355.181100000002,30.4,682,2.4000000000000004,434,248,15.02,829,7,49.36,0.6363636354305519,13.403999999999996,1.3178411508115622,0.6574745164499184,51.7125,15,2,6,177
2019-06-26 15:30:00,6865.696075,30.3,437,2.1,164,273,15.1,829,7,43.65,0.3752860403311532,13.32,1.4487478496385748,0.46313299899129057,43.95625,15,2,6,177
2019-06-26 16:00:00,5578.697475,30.3,351,1.9,108,243,15.37,829,7,37.89,0.30769230681569143,13.374000000000002,1.6282734188705679,0.4180862979830362,41.26875,16,2,6,177
2019-06-26 16:30:00,9709.292875000001,30.3,635,1.9,472,163,15.37,829,7,32.129999999999995,0.7433070854436109,13.374000000000002,1.880257463141769,0.8734187911139512,50.14375,16,2,6,177
2019-06-26 17:00:00,10022.891875,29.5,655,1.3,530,125,17.17,829,3,26.42,0.8091603041081522,12.934000000000001,2.2474545721166694,1.0,49.96875,17,2,6,177
2019-06-26 17:30:00,11183.407500000001,28.0,734,1.0,663,71,18.72,829,3,20.769999999999996,0.9032697535377796,11.744,2.8199402700282263,1.0,50.9375,17,2,6,177
2019-06-26 18:00:00,11359.659675,26.4,741,0.6000000000000001,695,46,33.21,829,0,15.239999999999995,0.9379217261296603,13.042,3.804265614476947,1.0,49.55625,18,2,6,177
2019-06-26 18:30:00,9581.442675000002,24.6,609,0.7000000000000001,572,37,36.98,830,0,9.849999999999994,0.9392446618403207,11.996,5.8455820000964875,1.0,43.63125,18,2,6,177
2019-06-26 19:00:00,6491.6387,22.700000000000003,398,0.8,373,25,35.34,830,0,4.659999999999997,0.9371859272935027,9.768000000000004,12.308797514286994,1.0,35.1375,19,2,6,177
2019-06-26 19:30:00,0.0,21.8,65,0.8,59,6,37.32,830,0,-0.07000000000000739,0.9076922937278109,9.264000000000001,57.2986884985499,0.0,23.83125,19,2,6,177
2019-06-26 20:00:00,0.0,20.9,0,0.7000000000000001,0,0,37.1,830,0,-5.299999999999997,0.0,8.319999999999999,57.2986884985499,-0.0,20.9,20,2,6,177
2019-06-26 20:30:00,0.0,20.3,0,0.9,0,0,38.53,831,0,-9.769999999999996,0.0,8.006,57.2986884985499,-0.0,20.3,20,2,6,177
2019-06-26 21:00:00,0.0,19.8,0,1.0,0,0,38.17,831,0,-13.879999999999995,0.0,7.434000000000001,57.2986884985499,-0.0,19.8,21,2,6,177
2019-06-26 21:30:00,0.0,18.7,0,1.3,0,0,40.87,831,0,-17.560000000000002,0.0,6.873999999999999,57.2986884985499,-0.0,18.7,21,2,6,177
2019-06-26 22:00:00,0.0,17.6,0,1.6,0,0,43.57,831,0,-20.739999999999995,0.0,6.314000000000002,57.2986884985499,-0.0,17.6,22,2,6,177
2019-06-26 22:30:00,0.0,17.1,0,1.7000000000000002,0,0,44.97,831,0,-23.33,0.0,6.094000000000001,57.2986884985499,-0.0,17.1,22,2,6,177
2019-06-26 23:00:00,0.0,16.6,0,1.9,0,0,43.55,831,0,-25.269999999999996,0.0,5.3100000000000005,57.2986884985499,-0.0,16.6,23,2,6,177
2019-06-26 23:30:00,0.0,16.400000000000002,0,1.9,0,0,44.1,831,0,-26.489999999999995,0.0,5.220000000000002,57.2986884985499,-0.0,16.400000000000002,23,2,6,177
2019-06-27 00:00:00,0.0,16.1,0,2.0,0,0,42.54,831,0,-26.950000000000003,0.0,4.6080000000000005,57.2986884985499,-0.0,16.1,0,3,6,178
2019-06-27 00:30:00,0.0,15.8,0,2.1,0,0,43.36,831,0,-26.64,0.0,4.472000000000001,57.2986884985499,-0.0,15.8,0,3,6,178
2019-06-27 01:00:00,0.0,15.6,0,2.2,0,0,42.35,831,0,-25.569999999999993,0.0,4.07,57.2986884985499,-0.0,15.6,1,3,6,178
2019-06-27 01:30:00,0.0,15.3,0,2.3000000000000003,0,0,43.17,831,0,-23.769999999999996,0.0,3.934000000000001,57.2986884985499,-0.0,15.3,1,3,6,178
2019-06-27 02:00:00,0.0,15.0,0,2.3000000000000003,0,0,43.34,831,0,-21.299999999999997,0.0,3.668000000000001,57.2986884985499,-0.0,15.0,2,3,6,178
2019-06-27 02:30:00,0.0,14.7,0,2.4000000000000004,0,0,44.18,831,0,-18.239999999999995,0.0,3.5359999999999996,57.2986884985499,-0.0,14.7,2,3,6,178
2019-06-27 03:00:00,0.0,14.4,0,2.4000000000000004,0,0,44.7,831,0,-14.650000000000006,0.0,3.3400000000000016,57.2986884985499,-0.0,14.4,3,3,6,178
2019-06-27 03:30:00,0.0,14.3,0,2.4000000000000004,0,0,44.99,831,0,-10.620000000000005,0.0,3.298000000000002,57.2986884985499,-0.0,14.3,3,3,6,178
2019-06-27 04:00:00,0.0,14.2,0,2.5,0,0,44.36,831,0,-6.209999999999994,0.0,3.071999999999999,57.2986884985499,-0.0,14.2,4,3,6,178
2019-06-27 04:30:00,0.0,15.6,25,2.6,22,3,40.6,832,0,-1.480000000000004,0.8799999648000014,3.7200000000000006,57.2986884985499,0.0,16.38125,4,3,6,178
2019-06-27 05:00:00,5509.663875,17.0,327,2.8000000000000003,305,22,38.26,832,0,3.6799999999999926,0.9327217096858663,4.651999999999999,15.580215142732452,1.0,27.21875,5,3,6,178
2019-06-27 05:30:00,7628.917875,19.200000000000003,465,3.2,425,40,33.33,832,0,8.799999999999997,0.9139784926581108,5.866000000000003,6.536552822729091,1.0,33.73125,5,3,6,178
2019-06-27 06:00:00,7250.106875,21.5,445,3.5,369,76,28.57,832,7,14.159999999999997,0.8292134812826664,7.213999999999999,4.087797291256606,1.0,35.40625,6,3,6,178
2019-06-27 06:30:00,10783.9755,23.6,690,3.1,614,76,25.16,832,0,19.67,0.8898550711741231,8.632000000000001,2.9708653820224336,1.0,45.1625,6,3,6,178
2019-06-27 07:00:00,12914.228075000003,25.700000000000003,853,2.6,788,65,23.14,832,0,25.289999999999992,0.9237983576508811,10.328000000000003,2.340823615478583,1.0,52.35625,7,3,6,178
2019-06-27 07:30:00,13483.883200000002,27.4,904,2.4000000000000004,833,71,20.95,832,0,30.990000000000002,0.921460175971836,11.59,1.9421682006278613,1.0,55.65,7,3,6,178
2019-06-27 08:00:00,13859.316300000002,29.200000000000003,942,2.1,865,77,19.83,832,0,36.74,0.9182590223797675,13.166000000000004,1.6717243396923234,1.0,58.6375,8,3,6,178
2019-06-27 08:30:00,13137.353075,29.9,889,2.3000000000000003,752,137,19.05,832,0,42.51,0.8458942622655857,13.709999999999997,1.4799053789741572,0.9624256623875105,57.68125,8,3,6,178
2019-06-27 09:00:00,11322.7803,30.6,754,2.5,452,302,19.69,832,7,48.23,0.5994694952261678,14.538,1.3407972961210768,0.7395473008659172,54.1625,9,3,6,178
2019-06-27 09:30:00,12144.8051,31.1,818,2.7,481,337,19.14,832,7,53.87,0.5880195591833501,14.928,1.2381121567654148,0.7408747207877273,56.6625,9,3,6,178
2019-06-27 10:00:00,12064.660300000001,31.6,814,3.0,424,390,19.57,832,7,59.31,0.5208845202446136,15.514,1.1628699823539599,0.6924478162625433,57.0375,10,3,6,178
2019-06-27 10:30:00,11930.240875,31.9,805,3.3000000000000003,379,426,19.24,832,7,64.41,0.4708074528312951,15.747999999999998,1.1087606299145165,0.6529278027485333,57.05625,10,3,6,178
2019-06-27 11:00:00,11214.1248,32.2,752,3.6,284,468,19.43,832,7,68.86,0.37765957396587824,16.086000000000006,1.0721538272350306,0.589802251242417,55.7,11,3,6,178
2019-06-27 11:30:00,10776.096,32.4,720,3.8,231,489,19.22,832,6,72.16,0.32083333288773147,16.244,1.0505131416272262,0.5533061165986448,54.9,11,3,6,178
2019-06-27 12:00:00,9784.4112,32.7,648,4.0,155,493,19.1,831,6,73.58,0.23919753049506554,16.520000000000003,1.0425187516274916,0.49418591846336246,52.95,12,3,6,178
2019-06-27 12:30:00,10702.8396,32.800000000000004,716,4.0,231,485,18.99,831,7,72.63,0.3226256978734278,16.598000000000003,1.0477822495772595,0.5488018215964102,55.175000000000004,12,3,6,178
2019-06-27 13:00:00,11687.123875000003,33.0,791,4.0,354,437,18.68,831,7,69.65,0.4475347655530534,16.736,1.06656903258692,0.6171588179356335,57.71875,13,3,6,178
2019-06-27 13:30:00,14005.584300000002,33.1,974,3.8,811,163,18.58,831,0,65.37,0.8326488697816746,16.816000000000003,1.1000882024994596,0.7838229029789315,63.5375,13,3,6,178
2019-06-27 14:00:00,14724.459475000001,33.1,1033,3.6,948,85,18.09,831,0,60.379999999999995,0.9177153911735572,16.718000000000004,1.1503211385536267,0.8692624251104355,65.38125,14,3,6,178
2019-06-27 14:30:00,14562.146875,33.0,1019,3.4000000000000004,935,84,18.19,831,0,54.99,0.9175662405126926,16.637999999999998,1.2209238155645237,0.9101107292970545,64.84375,14,3,6,178
2019-06-27 15:00:00,13082.630075000003,32.9,899,3.1,759,140,17.73,831,0,49.38,0.8442714117416336,16.445999999999998,1.3174465127915695,0.8664114219884201,60.99375,15,3,6,178
2019-06-27 15:30:00,6811.9731,32.6,438,2.9000000000000004,144,294,18.03,831,4,43.67,0.32876712253706136,16.206000000000003,1.4482180127288853,0.46402303504260806,46.2875,15,3,6,178
2019-06-27 16:00:00,8504.944875,32.300000000000004,555,2.6,335,220,17.96,831,7,37.91,0.6036036025160295,15.892000000000007,1.6275434731342717,0.6607802681156344,49.643750000000004,16,3,6,178
2019-06-27 16:30:00,8035.850700000001,32.300000000000004,522,2.6,322,200,17.96,831,4,32.15,0.616858236366172,15.892000000000007,1.8792130885681726,0.7175927073036404,48.612500000000004,16,3,6,178
2019-06-27 17:00:00,7191.035275,31.200000000000003,461,1.9,312,149,19.9,831,3,26.43,0.6767895863844043,15.180000000000003,2.246665383448469,0.7576537966843816,45.60625,17,3,6,178
2019-06-27 17:30:00,11583.9955,29.700000000000003,770,1.4,708,62,21.68,831,0,20.789999999999992,0.919480518286389,14.036000000000005,2.817347429146367,1.0,53.7625,17,3,6,178
2019-06-27 18:00:00,10586.690074999999,28.1,691,0.8,639,52,35.550000000000004,831,0,15.25,0.9247467425112204,15.210000000000004,3.801830144230935,1.0,49.69375,18,3,6,178
2019-06-27 18:30:00,8723.836875,26.5,555,0.8,514,41,39.03,831,0,9.86,0.9261261244574304,14.306000000000001,5.839711969375141,1.0,43.84375,18,3,6,178
2019-06-27 19:00:00,4784.7996,24.9,292,0.8,265,27,37.68,831,0,4.670000000000002,0.9075342434673485,12.435999999999998,12.28249855150259,1.0,34.025,19,3,6,178
2019-06-27 19:30:00,0.0,23.9,51,0.9,46,5,39.99,831,0,-0.060000000000002274,0.9019607666282203,11.898,57.2986884985499,0.0,25.49375,19,3,6,178
2019-06-27 20:00:00,0.0,22.9,0,1.0,0,0,40.5,831,0,-5.290000000000006,0.0,10.999999999999998,57.2986884985499,-0.0,22.9,20,3,6,178
2019-06-27 20:30:00,0.0,22.0,0,1.1,0,0,42.77,831,0,-9.780000000000001,0.0,10.554,57.2986884985499,-0.0,22.0,20,3,6,178
2019-06-27 21:00:00,0.0,21.200000000000003,0,1.3,0,0,44.04,832,0,-13.89,0.0,10.008000000000003,57.2986884985499,-0.0,21.200000000000003,21,3,6,178
2019-06-27 21:30:00,0.0,20.6,0,1.5,0,0,45.69,832,0,-17.58,0.0,9.738000000000001,57.2986884985499,-0.0,20.6,21,3,6,178
2019-06-27 22:00:00,0.0,19.9,0,1.7000000000000002,0,0,47.04,832,0,-20.75,0.0,9.307999999999998,57.2986884985499,-0.0,19.9,22,3,6,178
2019-06-27 22:30:00,0.0,19.4,0,1.8,0,0,48.52,832,0,-23.349999999999994,0.0,9.104,57.2986884985499,-0.0,19.4,22,3,6,178
2019-06-27 23:00:00,0.0,18.9,0,2.0,0,0,48.89,832,0,-25.299999999999997,0.0,8.677999999999999,57.2986884985499,-0.0,18.9,23,3,6,178
2019-06-27 23:30:00,0.0,18.6,0,2.1,0,0,49.81,832,0,-26.519999999999996,0.0,8.562000000000001,57.2986884985499,-0.0,18.6,23,3,6,178
2019-06-28 00:00:00,0.0,18.3,0,2.3000000000000003,0,0,48.98,832,0,-26.989999999999995,0.0,8.096,57.2986884985499,-0.0,18.3,0,4,6,179
2019-06-28 00:30:00,0.0,18.0,0,2.4000000000000004,0,0,49.91,832,0,-26.689999999999998,0.0,7.981999999999999,57.2986884985499,-0.0,18.0,0,4,6,179
2019-06-28 01:00:00,0.0,17.8,0,2.6,0,0,48.46,832,0,-25.620000000000005,0.0,7.492000000000001,57.2986884985499,-0.0,17.8,1,4,6,179
2019-06-28 01:30:00,0.0,17.6,0,2.7,0,0,49.08,832,0,-23.819999999999993,0.0,7.416,57.2986884985499,-0.0,17.6,1,4,6,179
2019-06-28 02:00:00,0.0,17.5,0,2.9000000000000004,0,0,47.61,832,0,-21.36,0.0,7.022,57.2986884985499,-0.0,17.5,2,4,6,179
2019-06-28 02:30:00,0.0,17.3,0,2.9000000000000004,0,0,48.21,832,0,-18.299999999999997,0.0,6.942,57.2986884985499,-0.0,17.3,2,4,6,179
2019-06-28 03:00:00,0.0,17.0,0,3.0,0,0,47.8,832,0,-14.709999999999994,0.0,6.559999999999999,57.2986884985499,-0.0,17.0,3,4,6,179
2019-06-28 03:30:00,0.0,16.8,0,3.0,0,0,48.47,833,0,-10.680000000000007,0.0,6.494,57.2986884985499,-0.0,16.8,3,4,6,179
2019-06-28 04:00:00,0.0,16.6,0,3.0,0,0,47.35,833,0,-6.269999999999996,0.0,6.070000000000002,57.2986884985499,-0.0,16.6,4,4,6,179
2019-06-28 04:30:00,0.0,17.7,22,3.3000000000000003,19,3,44.17,833,0,-1.5499999999999972,0.863636324380167,6.533999999999999,57.2986884985499,0.0,18.3875,4,4,6,179
